0,1,2,3,4,5,6,7,8
Reporter,"National University of Science and Technology, Oman
Oman",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/national-university-science-and-technology-oman
Reporter,"National University of Technology
Pakistan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/national-university-technology
Reporter,"National University Philippines
Philippines",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/national-university-philippines
Reporter,"National University “Yuri Kondratyuk Poltava Polytechnic”
Ukraine",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/national-university-yuri-kondratyuk-poltava-polytechnic
Reporter,"Navoi State University
Uzbekistan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/navoi-state-university
Reporter,"Navoi State University of Mining and Technologies
Uzbekistan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/navoi-state-university-mining-and-technologies
Reporter,"New Model Institute for Technology and Engineering (NMITE)
United Kingdom",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/new-model-institute-technology-and-engineering-nmite
Reporter,"Niigata University of Health and Welfare
Japan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/niigata-university-health-and-welfare
Reporter,"Ninevah University
Iraq",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/ninevah-university
Reporter,"North Borneo University College
Malaysia",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/north-borneo-university-college
Reporter,"Northern University
Pakistan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/northern-university
Reporter,"Norwich University of the Arts
United Kingdom",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/norwich-university-arts
Reporter,"Notre Dame of Dadiangas University
Philippines",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/notre-dame-dadiangas-university
Reporter,"NSBM Green University
Sri Lanka",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/nsbm-green-university
Reporter,"Nueva Ecija University of Science and Technology (NEUST)
Philippines",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/nueva-ecija-university-science-and-technology-neust
Reporter,"Nueva Vizcaya State University
Philippines",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/nueva-vizcaya-state-university
Reporter,"Nukus Innovation Institute
Uzbekistan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/nukus-innovation-institute
Reporter,"Nusa Putra University
Indonesia",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/nusa-putra-university
Reporter,"Odesa National Maritime University
Ukraine",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/odesa-national-maritime-university
Reporter,"Odesa Polytechnic National University
Ukraine",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/odesa-polytechnic-national-university
Reporter,"Oguz Han Engineering and Technology University of Turkmenistan
Turkmenistan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/oguz-han-engineering-and-technology-university-turkmenistan
Reporter,"Oman Dental College
Oman",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/oman-dental-college
Reporter,"O.M. Beketov National University of Urban Economy in Kharkiv
Ukraine",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/om-beketov-national-university-urban-economy-kharkiv
Reporter,"Oran Graduate School of Economics
Algeria",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/oran-graduate-school-economics
Reporter,"ORT Uruguay University
Uruguay",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/ort-uruguay-university
Reporter,"Ostrogradsky National University of Kremenchuk
Ukraine",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/ostrogradsky-national-university-kremenchuk
Reporter,"Otemon Gakuin University
Japan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/otemon-gakuin-university
Reporter,"Palestine Ahliya University
Palestine",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/palestine-ahliya-university
Reporter,"Palestine Polytechnic University
Palestine",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/palestine-polytechnic-university
Reporter,"Palestine Technical University – Kadoorie
Palestine",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/palestine-technical-university-kadoorie
Reporter,"Pangasinan State University
Philippines",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/pangasinan-state-university
Reporter,"Panteion University of Social and Political Sciences
Greece",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/panteion-university-social-and-political-sciences
Reporter,"Panthéon-Assas University (Paris 2)
France",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/pantheon-assas-university-paris-2
Reporter,"Parahyangan Catholic University
Indonesia",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/parahyangan-catholic-university
Reporter,"Parul University
India",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/parul-university
Reporter,"Pavlo Tychyna Uman State Pedagogical University
Ukraine",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/pavlo-tychyna-uman-state-pedagogical-university
Reporter,"Peoples University of Medical & Health Sciences for Women - Shaheed Benazirabad
Pakistan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/peoples-university-medical-health-sciences-women-shaheed-benazirabad
Reporter,"Petra Christian University
Indonesia",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/petra-christian-university
Reporter,"Petroleum Higher School
Russian Federation",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/petroleum-higher-school
Reporter,"Petroleum University of Technology
Iran",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/petroleum-university-technology
Reporter,"Pharos University
Egypt",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/pharos-university
Reporter,"Philadelphia University (Jordan)
Jordan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/philadelphia-university-jordan
Reporter,"Piri Reis University
Turkey",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/piri-reis-university
Reporter,"Plymouth Marjon University
United Kingdom",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/plymouth-marjon-university
Reporter,"Polissia National University
Ukraine",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/polissia-national-university
Reporter,"Polis University
Albania",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/polis-university
Reporter,"Poltava State Medical University
Ukraine",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/poltava-state-medical-university
Reporter,"Poltava V.G. Korolenko National Pedagogical University (PNPU)
Ukraine",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/poltava-vg-korolenko-national-pedagogical-university-pnpu
Reporter,"Polytechnic of Guarda
Portugal",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/polytechnic-guarda
Reporter,"Polytechnic University of the Philippines
Philippines",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/polytechnic-university-philippines
Reporter,"Pontificia Universidad Católica Madre y Maestra (PUCMM)
Dominican Republic",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/pontificia-universidad-catolica-madre-y-maestra-pucmm
Reporter,"Positivo University
Brazil",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/positivo-university
Reporter,"PSB University Cambodia
Cambodia",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/psb-university-cambodia
Reporter,"PUC-Campinas
Brazil",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/puc-campinas
Reporter,"Qaiwan International University
Iraq",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/qaiwan-international-university
Reporter,"Quaid-e-Awam University of Engineering, Science and Technology (QUEST)
Pakistan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/quaid-e-awam-university-engineering-science-and-technology-quest
Reporter,"Queen Margaret University
United Kingdom",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/queen-margaret-university
Reporter,"Queensland University
Haiti",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/queensland-university
Reporter,"Quezon City University
Philippines",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/quezon-city-university
Reporter,"Q University
Kazakhstan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/q-university
Reporter,"Raden Mas Said State Islamic University Surakarta
Indonesia",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/raden-mas-said-state-islamic-university-surakarta
Reporter,"Rajamangala University of Technology Krungthep
Thailand",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/rajamangala-university-technology-krungthep
Reporter,"Rajamangala University of Technology Phra Nakhon
Thailand",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/rajamangala-university-technology-phra-nakhon
Reporter,"Rajamangala University of Technology Suvarnabhumi
Thailand",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/rajamangala-university-technology-suvarnabhumi
Reporter,"Rajarata University of Sri Lanka
Sri Lanka",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/rajarata-university-sri-lanka
Reporter,"RAK Medical and Health Sciences University
United Arab Emirates",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/rak-medical-and-health-sciences-university
Reporter,"Rawalpindi Medical University
Pakistan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/rawalpindi-medical-university
Reporter,"Redeemer’s University
Nigeria",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/redeemers-university
Reporter,"Riara University
Kenya",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/riara-university
Reporter,"Ritsumeikan Asia Pacific University (APU)
Japan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/ritsumeikan-asia-pacific-university-apu
Reporter,"Rivers State University
Nigeria",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/rivers-state-university
Reporter,"Roi Et Rajabhat University
Thailand",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/roi-et-rajabhat-university
Reporter,"Rome Business School
Italy",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/rome-business-school
Reporter,"Rose Bruford College
United Kingdom",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/rose-bruford-college
Reporter,"Royal Academy of Dramatic Art (RADA)
United Kingdom",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/royal-academy-dramatic-art-rada
Reporter,"Royal Academy of Music
United Kingdom",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/royal-academy-music
Reporter,"Royal Agricultural University
United Kingdom",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/royal-agricultural-university
Reporter,"Royal Central School of Speech and Drama, University of London
United Kingdom",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/royal-central-school-speech-and-drama-university-london
Reporter,"Royal College of Art
United Kingdom",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/royal-college-art
Reporter,"Royal College of Music
United Kingdom",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/royal-college-music
Reporter,"Royal Conservatoire of Scotland
United Kingdom",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/royal-conservatoire-scotland
Reporter,"Royal Northern College of Music
United Kingdom",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/royal-northern-college-music
Reporter,"Royal University for Women (RUW)
Bahrain",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/royal-university-women-ruw
Reporter,"Rudny Industrial University
Kazakhstan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/rudny-industrial-university
Reporter,"Sabratha University
Libya",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/sabratha-university
Reporter,"SAGE University Indore
India",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/sage-university-indore
Reporter,"Saint Louis University (Philippines)
Philippines",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/saint-louis-university-philippines
Reporter,"Sakon Nakhon Rajabhat University
Thailand",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/sakon-nakhon-rajabhat-university
Reporter,"Samarkand Institute of Economics and Service (SamISI)
Uzbekistan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/samarkand-institute-economics-and-service-samisi
Reporter,"Samarkand State Institute of Architecture and Construction
Uzbekistan",n/a,n/a,n/a,n/a,n/a,n/a,https://www.timeshighereducation.com/world-university-rankings/samarkand-state-institute-architecture-and-construction
